href,dirname
https://discuss.iatistandard.org/t/language-recommend-use-of-iso-639-1-included-2-03/842,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/activity-standard/iati-activities/iati-activity/planned-disbursement/provider-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/activity-standard/iati-activities/iati-activity/planned-disbursement/receiver-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/activity-standard/iati-activities/iati-activity/transaction/provider-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/activity-standard/iati-activities/iati-activity/transaction/receiver-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/organisation-standard/iati-organisations/iati-organisation/recipient-org-budget/recipient-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/activity-standard/iati-activities/iati-activity/reporting-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/organisation-standard/iati-organisations/iati-organisation/recipient-region-budget/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/activity-standard/iati-activities/iati-activity/document-link/description/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
http://iatistandard.org/203/activity-standard/iati-activities/iati-activity/document-link/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
https://discuss.iatistandard.org/t/redefine-selected-codelists-as-non-embedded-included-2-03/854,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
https://discuss.iatistandard.org/t/transactiontype-codes-included-2-03/852,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
https://discuss.iatistandard.org/t/organisation-type-codes-additions-included-2-03/858,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-03/2-03-changes
https://support.iatistandard.org/hc/en-us/categories/201849026-Upgrading-the-IATI-Standards,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02
http://support.iatistandard.org/forums/21251175-2-02-Decimal-Upgrade-Proposals,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/participating-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/recipient-region/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/sector/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/humanitarian-scope/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/policy-marker/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://support.iatistandard.org/entries/105777943-Humanitarian-Policy-Markers,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/budget/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/planned-disbursement/provider-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/planned-disbursement/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/planned-disbursement/receiver-org/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/planned-disbursement/period-start/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/planned-disbursement/period-end/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/transaction/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/transaction/provider-org,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/transaction/receiver-org,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/transaction/sector/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/transaction/region/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/document-link/document-date,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/document-link/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/result/indicator/reference/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/result/indicator/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/result/indicator/period/target/location,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/result/indicator/period/target/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/result/indicator/period/target/dimension,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/result/indicator/period/actual/location,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/result/indicator/period/actual/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/result/indicator/period/actual/dimension,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/crs-add/channel-code/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/activity-standard/iati-activities/iati-activity/crs-add/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/organisation-standard/iati-organisations/iati-organisation/total-budget/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/organisation-standard/iati-organisations/iati-organisation/recipient-org-budget/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/organisation-standard/iati-organisations/iati-organisation/recipient-region-budget/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/organisation-standard/iati-organisations/iati-organisation/total-expenditure/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://iatistandard.org/202/organisation-standard/iati-organisations/iati-organisation/document-link/document-date,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://support.iatistandard.org/entries/106345386-Add-a-withdrawn-flag-to-code-names-to-indicate-deprecation,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://support.iatistandard.org/entries/82769745-Add-Incoming-Commitment-to-the-Transaction-Type-codelist,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://support.iatistandard.org/entries/82936169-Allow-Organisations-To-Use-Their-Own-Internally-Defined-Regions-,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://support.iatistandard.org/entries/105792233-Make-sector-vocabulary-codelist-SDG-ready-,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://support.iatistandard.org/entries/106937886-Humanitarian-Clusters,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-2-02/2-02-changes
http://support.iatistandard.org/forums/21200855-2-01-Integer-Upgrade,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01
http://support.iatistandard.org/entries/52824355-Version-2-01-Iteration-3-9-Organisation-and-Activity-Identifiers,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://iatistandard.org/201/activity-standard/summary-table/,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://iatistandard.org/201/organisation-standard/summary-table/,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/41047217-Modify-participating-org-Validation-and-guidance,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/41584666-Modify-title-validation-and-guidance,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/41584706-Modify-description-validation-and-guidance,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/41089758-Modify-activity-date-validation-and-guidance,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/52106549-Version-2-01-Iteration-2-3-7-Replicate-more-activity-level-elements-at-transaction-level,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/22993317-Modify-sector-validation-and-guidance,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/22900321-Modify-budget-period-start-and-budget-period-end-make-mandatory,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://iatistandard.org/201/activity-standard/iati-activities/,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://iatistandard.org/201/codelists/Version/,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://iatistandard.org/201/organisation-standard/iati-organisations/,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/52106219-Version-2-01-Iteration-3-4-Multi-lingual-text-fields,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/52106549-Version-2-01-Iteration-3-7-Replicate-more-activity-level-elements-at-transaction-level,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/22915067-Modify-planned-disbursement-period-start-Alter-guidance-AND-make-start-date-mandatory,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/47188607-Removing-urls-from-schema-descriptions,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/27805388-Mapping-between-codelists-and-schemas,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/55170393-Tied-and-partially-tied-values,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/41583626-Modify-guidance-on-participating-org-role-Definition-of-funding-organisation,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/migrating
http://support.iatistandard.org/entries/76684383-Redefine-activity-website-as-a-document-link,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#renamed-moved-and-removed-elements,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/44571616-Organisational-unit-within-contact-details,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#new-elements,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/52106609-Version-2-01-Iteration-3-8-Miscellaneous,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#removal-of-the-type-attribute-on-some-description-elements,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/41585166-General-Standardise-multi-lingual-text-fields,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#descriptive-text-is-no-longer-allowed-on-data-specified-by-codes-with-some-exceptions,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#update-to-other-identifier-adding-type-changing-definition-new-codelist,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/51310806-Delete-don-t-just-deprecate-codes-in-2-01,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#location-changes,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/29705458-Confusion-Between-Aid-Type-Flag-Type-of-Aid-,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/52106549-Version-2-01-Iteration-2-3-7-Replicate-more-activity-level-elements-at-transaction-level-,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#additional-elements-in-transactions-sector-recipient-country-recipient-region,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/77495498-Align-planned-disbursement-with-budget,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#changes-to-the-planned-disbursement-element-planned-disbursement,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/77259793-Org-Create-budget-line-element,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/78420356-Org-Add-recipient-country-to-document-link,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#additional-elements-in-organisation-documents-document-link,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/78421626-Org-Replace-iati-identifier-with-organisation,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/78019646-Separate-vocabulary-codelists,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/57866638-Tightening-up-on-version,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#declaring-the-version-of-the-iati-standard-being-used,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/41042407-Modify-code-list-activity-date-type-Language-neutral-conversion,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#language-neutral-codelists,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/l#new-codes-for-embedded-codelists,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://support.iatistandard.org/entries/76862583-Referencing-another-publisher-s-report-of-the-same-activity,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-changes
http://iatistandard.org//upgrades/integer-upgrade-to-2-01/2-01-changes/,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-headlines
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#element-order,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-headlines
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#mandatory-fields-in-activity-standard,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-headlines
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#mandatory-fields-in-organisation-standard,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-headlines
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#free-text-fields,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-headlines
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#handling-translations,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-headlines
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#formatting-of-dates-and-datetimes,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-headlines
http://iatistandard.org/upgrades/integer-upgrade-to-2-01/migrating/#organisation-and-activity-identifiers,IATI-Guidance/en/_build/dirhtml/upgrades/integer-upgrade-to-2-01/2-01-headlines
https://iatistandard.org/203/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/202/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/201/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/105/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/104/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/103/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/102/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/101/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/upgrades/decimal-upgrade-to-2-03/2-03-changes/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/upgrades/decimal-upgrade-to-2-02/2-02-changes/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/upgrades/integer-upgrade-to-2-01/2-01-changes/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/upgrades/decimal-upgrade-to-1-05/1-05-changes/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/upgrades/decimal-upgrade-to-1-04/1-04-changes/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/upgrades/decimal-upgrade-to-1-03/1-03-changes/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/upgrades/decimal-upgrade-to-1-02/1-02-changes/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/schema/,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
https://iatistandard.org/upgrades/all-versions/previous-process,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions
http://support.iatistandard.org/categories/20001338-The-IATI-Standards,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions/previous-process
http://support.iatistandard.org/forums/20020808-modifications-additions-improvements,IATI-Guidance/en/_build/dirhtml/upgrades/all-versions/previous-process
http://support.iatistandard.org/forums/22895158-1-05-Decimal-Upgrade,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05
http://support.iatistandard.org/entries/50424779-Add-a-description-in-the-schema-to-planned-disbursement-element,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05/1-05-changes
http://support.iatistandard.org/entries/43247528-Activity-Status-Suspended-,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05/1-05-changes
http://support.iatistandard.org/entries/22922878-Description-type-extend-the-codelist,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05/1-05-changes
http://support.iatistandard.org/entries/86661313-Document-Types-,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05/1-05-changes
http://support.iatistandard.org/entries/54201556-related-activity-new-code,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05/1-05-changes
http://support.iatistandard.org/entries/50777388-Description-For-Transcation-Type-Incoming-Funds-Is-Incorrect,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05/1-05-changes
http://support.iatistandard.org/entries/22916773,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05/1-05-changes
http://support.iatistandard.org/entries/52320903-New-Policy-Markers-Significance-Codes,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-05/1-05-changes
http://support.iatistandard.org/entries/28509756-Add-secondary-publisher-info,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/1-04-changes
http://support.iatistandard.org/entries/49964613-Bug-Fix-make-budget-item-percentage-optional,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/1-04-changes
http://support.iatistandard.org/entries/28296716-Condition-is-missing-a-language-attribute,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/1-04-changes
http://support.iatistandard.org/entries/30343967-Summary-of-Geocoding-Changes,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/1-04-changes
http://support.iatistandard.org/entries/24090113-Suggestion-Add-other-or-undefined-to-Result-type-codelist,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/1-04-changes
http://support.iatistandard.org/entries/29678047-Add-NACE-Codes-as-a-Vocabulary-for-Sector?page=1#post_25391443,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/1-04-changes
http://support.iatistandard.org/entries/22915207-Additions-to-File-Format-code-list,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/1-04-changes
http://iatistandard.org//upgrades/decimal-upgrade-to-1-04/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/105/activity-standard/iati-activities/iati-activity/location/location-type/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/name/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/description/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/administrative/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/codelists/GeographicVocabulary/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/105/activity-standard/iati-activities/iati-activity/location/coordinates/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/105/activity-standard/iati-activities/iati-activity/location/gazetteer-entry/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/location-id/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/activity-description/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/location-reach/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/codelists/GeographicLocationReach/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/point/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/point/pos/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/exactness/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/codelists/GeographicExactness/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/location-class/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/codelists/GeographicLocationClass/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/activity-standard/iati-activities/iati-activity/location/feature-designation/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/codelists/LocationType/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-04/location-summary
http://iatistandard.org/103/101/activities-standard/classifications/general-detailed-sector/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-02/1-02-changes
http://iatistandard.org/103/activities-standard/sector/,IATI-Guidance/en/_build/dirhtml/upgrades/decimal-upgrade-to-1-02/1-02-changes
http://reference.iatistandard.org/codelists-guides/codelist-management/,IATI-Guidance/en/_build/dirhtml/upgrades/noncore-codelist-changelog
